=== Demo09.5 调试日志 ===
时间: 2026-01-16 15:27:45
SENSITIVITY: 1.0
MOVE_COOLDOWN: 0.15
DEADZONE: 2
==================================================

[1768577321.973] 误差:(63,-24) 距离:67 -> MOVE(updated, chg=65)
[1768577322.004] 误差:(65,-27) 距离:70 -> SKIP(waiting, chg=4)
[1768577322.042] 误差:(69,-20) 距离:72 -> SKIP(waiting, chg=7)
[1768577322.079] 误差:(9,-3) 距离:9 -> MOVE(updated, chg=58)
[1768577322.111] 误差:(9,-3) 距离:9 -> SKIP(waiting, chg=0)
[1768577322.145] 误差:(9,-4) 距离:10 -> SKIP(waiting, chg=1)
[1768577322.179] 误差:(9,-3) 距离:9 -> SKIP(waiting, chg=0)
[1768577322.214] 误差:(5,-2) 距离:5 -> SKIP(waiting, chg=4)
[1768577322.267] 误差:(7,-3) 距离:8 -> MOVE(timeout)
[1768577322.289] 误差:(7,-3) 距离:8 -> SKIP(waiting, chg=0)
[1768577322.332] 误差:(3,-2) 距离:4 -> SKIP(waiting, chg=4)
[1768577322.397] 误差:(6,-2) 距离:6 -> SKIP(waiting, chg=1)
[1768577322.444] 误差:(3,-1) 距离:3 -> MOVE(timeout)
[1768577322.790] 误差:(92,0) 距离:92 -> MOVE(updated, chg=89)
[1768577322.824] 误差:(59,-4) 距离:59 -> MOVE(updated, chg=33)
[1768577322.864] 误差:(49,-6) 距离:49 -> MOVE(updated, chg=10)
[1768577322.902] 误差:(51,-6) 距离:51 -> SKIP(waiting, chg=2)
[1768577322.931] 误差:(-94,-3) 距离:94 -> MOVE(updated, chg=143)
[1768577322.975] 误差:(-94,-3) 距离:94 -> SKIP(waiting, chg=0)
[1768577323.074] 误差:(-49,4) 距离:49 -> MOVE(updated, chg=46)
[1768577323.106] 误差:(-48,3) 距离:48 -> SKIP(waiting, chg=1)
[1768577323.148] 误差:(-47,3) 距离:47 -> SKIP(waiting, chg=2)
[1768577323.177] 误差:(2,0) 距离:2 -> SKIP(deadzone)
[1768577323.218] 误差:(2,0) 距离:2 -> SKIP(deadzone)
[1768577323.250] 误差:(2,0) 距离:2 -> SKIP(deadzone)
[1768577323.282] 误差:(2,0) 距离:2 -> SKIP(deadzone)
[1768577323.329] 误差:(1,1) 距离:1 -> SKIP(deadzone)
[1768577323.357] 误差:(2,1) 距离:2 -> MOVE(ready)
[1768577323.392] 误差:(2,0) 距离:2 -> SKIP(deadzone)
[1768577323.839] 误差:(90,-6) 距离:90 -> MOVE(ready)
[1768577323.877] 误差:(72,-6) 距离:72 -> MOVE(updated, chg=18)
[1768577323.912] 误差:(69,-6) 距离:69 -> SKIP(waiting, chg=3)
[1768577323.946] 误差:(-20,-2) 距离:20 -> MOVE(updated, chg=92)
[1768577323.986] 误差:(-89,3) 距离:89 -> MOVE(updated, chg=69)
[1768577324.022] 误差:(-89,2) 距离:89 -> SKIP(waiting, chg=1)
[1768577324.056] 误差:(-70,4) 距离:70 -> MOVE(updated, chg=19)
[1768577324.100] 误差:(18,2) 距离:18 -> MOVE(updated, chg=88)
[1768577324.130] 误差:(18,2) 距离:18 -> SKIP(waiting, chg=0)
[1768577324.162] 误差:(88,-1) 距离:88 -> MOVE(updated, chg=70)
[1768577324.201] 误差:(70,-2) 距离:70 -> MOVE(updated, chg=18)
[1768577324.233] 误差:(70,-3) 距离:70 -> SKIP(waiting, chg=1)
[1768577324.267] 误差:(-17,-2) 距离:17 -> MOVE(updated, chg=87)
[1768577324.299] 误差:(-87,-1) 距离:87 -> MOVE(updated, chg=70)
[1768577324.340] 误差:(-87,-1) 距离:87 -> SKIP(waiting, chg=0)
[1768577324.373] 误差:(-70,1) 距离:70 -> MOVE(updated, chg=17)
[1768577324.413] 误差:(16,2) 距离:16 -> MOVE(updated, chg=86)
[1768577324.449] 误差:(16,2) 距离:16 -> SKIP(waiting, chg=0)
[1768577324.480] 误差:(86,1) 距离:86 -> MOVE(updated, chg=70)
[1768577324.527] 误差:(70,-1) 距离:70 -> MOVE(updated, chg=16)
[1768577324.557] 误差:(70,-1) 距离:70 -> SKIP(waiting, chg=0)
[1768577324.590] 误差:(-15,-1) 距离:15 -> MOVE(updated, chg=85)
[1768577324.623] 误差:(-15,-1) 距离:15 -> SKIP(waiting, chg=0)
[1768577324.656] 误差:(-85,0) 距离:85 -> MOVE(updated, chg=70)
[1768577324.695] 误差:(-85,0) 距离:85 -> SKIP(waiting, chg=0)
[1768577324.723] 误差:(-70,0) 距离:70 -> MOVE(updated, chg=15)
[1768577324.762] 误差:(15,0) 距离:15 -> MOVE(updated, chg=85)
[1768577324.795] 误差:(15,0) 距离:15 -> SKIP(waiting, chg=0)
[1768577324.829] 误差:(84,0) 距离:84 -> MOVE(updated, chg=69)
[1768577324.870] 误差:(69,0) 距离:69 -> MOVE(updated, chg=15)
[1768577324.905] 误差:(69,0) 距离:69 -> SKIP(waiting, chg=0)
[1768577324.933] 误差:(-14,0) 距离:14 -> MOVE(updated, chg=83)
[1768577324.968] 误差:(-14,0) 距离:14 -> SKIP(waiting, chg=0)
[1768577325.006] 误差:(-82,1) 距离:82 -> MOVE(updated, chg=68)
[1768577325.035] 误差:(-68,1) 距离:68 -> MOVE(updated, chg=14)
[1768577325.072] 误差:(-72,0) 距离:72 -> SKIP(waiting, chg=4)
[1768577325.108] 误差:(-89,-3) 距离:89 -> MOVE(updated, chg=21)
[1768577325.141] 误差:(31,-7) 距离:32 -> MOVE(updated, chg=120)
[1768577325.177] 误差:(3,-8) 距离:9 -> MOVE(updated, chg=28)
[1768577325.211] 误差:(74,-6) 距离:74 -> MOVE(updated, chg=71)
[1768577325.253] 误差:(43,-1) 距离:43 -> MOVE(updated, chg=31)
[1768577325.286] 误差:(41,4) 距离:41 -> SKIP(waiting, chg=5)
[1768577325.317] 误差:(-33,9) 距离:34 -> MOVE(updated, chg=77)
[1768577325.351] 误差:(-33,9) 距离:34 -> SKIP(waiting, chg=0)
[1768577325.384] 误差:(-75,9) 距离:76 -> MOVE(updated, chg=42)
[1768577325.423] 误差:(-42,2) 距离:42 -> MOVE(updated, chg=34)
[1768577325.455] 误差:(-42,3) 距离:42 -> SKIP(waiting, chg=1)
[1768577325.498] 误差:(31,-4) 距离:31 -> MOVE(updated, chg=73)
[1768577325.535] 误差:(73,-5) 距离:73 -> MOVE(updated, chg=42)
[1768577325.580] 误差:(72,-5) 距离:72 -> SKIP(waiting, chg=1)
[1768577325.607] 误差:(67,-6) 距离:67 -> SKIP(waiting, chg=6)
[1768577325.646] 误差:(-59,-1) 距离:59 -> MOVE(updated, chg=132)
[1768577325.689] 误差:(-87,-2) 距离:87 -> MOVE(updated, chg=28)
[1768577326.310] 误差:(-89,-4) 距离:89 -> MOVE(timeout)
[1768577326.354] 误差:(-79,-4) 距离:79 -> MOVE(updated, chg=10)
[1768577326.384] 误差:(-75,-4) 距离:75 -> SKIP(waiting, chg=4)
[1768577326.417] 误差:(14,-1) 距离:14 -> MOVE(updated, chg=93)
[1768577326.458] 误差:(93,1) 距离:93 -> MOVE(updated, chg=79)
[1768577326.495] 误差:(94,1) 距离:94 -> SKIP(waiting, chg=1)
[1768577326.531] 误差:(81,2) 距离:81 -> MOVE(updated, chg=12)
[1768577326.571] 误差:(80,2) 距离:80 -> SKIP(waiting, chg=1)
[1768577326.596] 误差:(-12,1) 距离:12 -> MOVE(updated, chg=93)
[1768577326.635] 误差:(-92,0) 距离:92 -> MOVE(updated, chg=80)
[1768577326.669] 误差:(-92,0) 距离:92 -> SKIP(waiting, chg=0)
[1768577326.702] 误差:(-82,-1) 距离:82 -> MOVE(updated, chg=10)
[1768577326.744] 误差:(10,-1) 距离:10 -> MOVE(updated, chg=92)
[1768577326.781] 误差:(10,-1) 距离:10 -> SKIP(waiting, chg=0)
[1768577326.816] 误差:(91,0) 距离:91 -> MOVE(updated, chg=81)
[1768577326.852] 误差:(91,0) 距离:91 -> SKIP(waiting, chg=0)
[1768577326.887] 误差:(81,1) 距离:81 -> MOVE(updated, chg=10)
[1768577326.919] 误差:(-9,1) 距离:9 -> MOVE(updated, chg=90)
[1768577326.962] 误差:(-9,1) 距离:9 -> SKIP(waiting, chg=0)
[1768577327.012] 误差:(-89,0) 距离:89 -> MOVE(updated, chg=80)
[1768577327.049] 误差:(-81,0) 距离:81 -> SKIP(waiting, chg=8)
[1768577327.081] 误差:(-80,-1) 距离:80 -> MOVE(updated, chg=9)
[1768577327.116] 误差:(-75,-1) 距离:75 -> SKIP(waiting, chg=5)
[1768577327.157] 误差:(61,1) 距离:61 -> MOVE(updated, chg=141)
[1768577328.217] 误差:(97,-8) 距离:97 -> MOVE(updated, chg=37)
[1768577328.257] 误差:(96,-8) 距离:96 -> SKIP(waiting, chg=1)
[1768577328.289] 误差:(96,-9) 距离:96 -> SKIP(waiting, chg=1)
[1768577328.328] 误差:(4,-3) 距离:5 -> MOVE(updated, chg=93)
[1768577328.370] 误差:(3,-2) 距离:4 -> SKIP(waiting, chg=1)
[1768577328.404] 误差:(3,-2) 距离:4 -> SKIP(waiting, chg=1)
[1768577328.445] 误差:(3,-2) 距离:4 -> SKIP(waiting, chg=1)
[1768577328.491] 误差:(2,-1) 距离:2 -> MOVE(timeout)
[1768577328.526] 误差:(2,-1) 距离:2 -> SKIP(waiting, chg=0)
[1768577328.565] 误差:(3,-2) 距离:4 -> SKIP(waiting, chg=1)
[1768577329.000] 误差:(96,11) 距离:97 -> MOVE(updated, chg=95)
[1768577329.031] 误差:(51,13) 距离:53 -> MOVE(updated, chg=45)
[1768577329.064] 误差:(50,13) 距离:52 -> SKIP(waiting, chg=1)
[1768577329.096] 误差:(-45,5) 距离:45 -> MOVE(updated, chg=96)
[1768577329.129] 误差:(-95,-5) 距离:95 -> MOVE(updated, chg=51)
[1768577329.169] 误差:(-95,-5) 距离:95 -> SKIP(waiting, chg=0)
[1768577329.196] 误差:(-51,-9) 距离:52 -> MOVE(updated, chg=44)
[1768577329.229] 误差:(43,-6) 距离:43 -> MOVE(updated, chg=94)
[1768577329.268] 误差:(43,-6) 距离:43 -> SKIP(waiting, chg=0)
[1768577329.301] 误差:(94,1) 距离:94 -> MOVE(updated, chg=51)
[1768577329.334] 误差:(51,5) 距离:51 -> MOVE(updated, chg=43)
[1768577329.373] 误差:(51,6) 距离:51 -> SKIP(waiting, chg=1)
[1768577329.412] 误差:(-42,5) 距离:42 -> MOVE(updated, chg=93)
[1768577329.446] 误差:(-93,1) 距离:93 -> MOVE(updated, chg=51)
[1768577329.486] 误差:(-93,1) 距离:93 -> SKIP(waiting, chg=0)
[1768577329.518] 误差:(-51,-3) 距离:51 -> MOVE(updated, chg=42)
[1768577329.556] 误差:(42,-3) 距离:42 -> MOVE(updated, chg=93)
[1768577329.586] 误差:(42,-3) 距离:42 -> SKIP(waiting, chg=0)
[1768577329.629] 误差:(92,-2) 距离:92 -> MOVE(updated, chg=50)
[1768577329.666] 误差:(51,1) 距离:51 -> MOVE(updated, chg=41)
[1768577329.706] 误差:(52,0) 距离:52 -> SKIP(waiting, chg=1)
[1768577329.730] 误差:(51,1) 距离:51 -> SKIP(waiting, chg=0)
[1768577329.772] 误差:(-91,1) 距离:91 -> MOVE(updated, chg=142)
[1768577329.806] 误差:(-91,1) 距离:91 -> SKIP(waiting, chg=0)
[1768577329.840] 误差:(-91,1) 距离:91 -> SKIP(waiting, chg=0)
[1768577329.875] 误差:(-2,0) 距离:2 -> SKIP(deadzone)
[1768577329.918] 误差:(-1,0) 距离:1 -> SKIP(deadzone)
[1768577329.946] 误差:(-2,1) 距离:2 -> MOVE(ready)
[1768577329.983] 误差:(-3,0) 距离:3 -> SKIP(waiting, chg=1)
[1768577330.029] 误差:(-14,8) 距离:16 -> MOVE(updated, chg=14)
[1768577330.063] 误差:(-15,4) 距离:16 -> SKIP(waiting, chg=4)
[1768577330.095] 误差:(-22,2) 距离:22 -> MOVE(updated, chg=10)
[1768577330.128] 误差:(-29,14) 距离:32 -> MOVE(updated, chg=14)
[1768577330.162] 误差:(-36,3) 距离:36 -> MOVE(updated, chg=13)
[1768577330.194] 误差:(-26,0) 距离:26 -> MOVE(updated, chg=10)
[1768577330.234] 误差:(-6,-14) 距离:15 -> MOVE(updated, chg=24)
[1768577330.268] 误差:(22,-18) 距离:28 -> MOVE(updated, chg=28)
[1768577330.302] 误差:(40,-20) 距离:45 -> MOVE(updated, chg=18)
[1768577330.335] 误差:(38,-10) 距离:39 -> MOVE(updated, chg=10)
[1768577330.374] 误差:(12,3) 距离:12 -> MOVE(updated, chg=29)
[1768577330.408] 误差:(-32,17) 距离:36 -> MOVE(updated, chg=46)
[1768577330.444] 误差:(-73,25) 距离:77 -> MOVE(updated, chg=42)
[1768577330.485] 误差:(-88,23) 距离:91 -> MOVE(updated, chg=15)
[1768577330.518] 误差:(-58,10) 距离:59 -> MOVE(updated, chg=33)
[1768577330.552] 误差:(13,-9) 距离:16 -> MOVE(updated, chg=73)
[1768577330.594] 误差:(97,-26) 距离:100 -> MOVE(updated, chg=86)
[1768577330.732] 误差:(49,-8) 距离:50 -> MOVE(updated, chg=51)
[1768577330.762] 误差:(49,-8) 距离:50 -> SKIP(waiting, chg=0)
[1768577330.804] 误差:(49,-8) 距离:50 -> SKIP(waiting, chg=0)
[1768577330.833] 误差:(49,-8) 距离:50 -> SKIP(waiting, chg=0)
[1768577330.869] 误差:(0,-2) 距离:2 -> SKIP(deadzone)
[1768577330.914] 误差:(0,-2) 距离:2 -> SKIP(deadzone)
[1768577330.946] 误差:(0,-2) 距离:2 -> SKIP(deadzone)
[1768577330.978] 误差:(0,-2) 距离:2 -> SKIP(deadzone)
[1768577331.014] 误差:(-1,-1) 距离:1 -> SKIP(deadzone)
[1768577331.045] 误差:(0,-1) 距离:1 -> SKIP(deadzone)
[1768577331.088] 误差:(0,-1) 距离:1 -> SKIP(deadzone)
[1768577331.516] 误差:(38,7) 距离:39 -> MOVE(ready)
[1768577331.550] 误差:(34,7) 距离:35 -> SKIP(waiting, chg=4)
[1768577331.589] 误差:(34,7) 距离:35 -> SKIP(waiting, chg=4)
[1768577331.623] 误差:(56,6) 距离:56 -> MOVE(updated, chg=18)
[1768577331.657] 误差:(19,2) 距离:19 -> MOVE(updated, chg=37)
[1768577331.693] 误差:(19,1) 距离:19 -> SKIP(waiting, chg=1)
[1768577331.735] 误差:(-9,-4) 距离:10 -> MOVE(updated, chg=29)
[1768577331.774] 误差:(-27,-6) 距离:28 -> MOVE(updated, chg=18)
[1768577331.814] 误差:(-27,-6) 距离:28 -> SKIP(waiting, chg=0)
[1768577331.847] 误差:(-18,-3) 距离:18 -> MOVE(updated, chg=9)
[1768577331.890] 误差:(-18,-3) 距离:18 -> SKIP(waiting, chg=0)
[1768577331.922] 误差:(10,0) 距离:10 -> MOVE(updated, chg=28)
[1768577331.955] 误差:(27,3) 距离:27 -> MOVE(updated, chg=17)
[1768577331.986] 误差:(27,3) 距离:27 -> SKIP(waiting, chg=0)
[1768577332.024] 误差:(-24,5) 距离:25 -> MOVE(updated, chg=51)
[1768577332.065] 误差:(-9,0) 距离:9 -> MOVE(updated, chg=16)
[1768577332.131] 误差:(-9,0) 距离:9 -> SKIP(waiting, chg=0)
[1768577332.169] 误差:(14,-3) 距离:14 -> MOVE(updated, chg=23)
[1768577332.204] 误差:(18,5) 距离:19 -> MOVE(updated, chg=9)
[1768577332.242] 误差:(-9,2) 距离:9 -> MOVE(updated, chg=27)
[1768577332.274] 误差:(-8,1) 距离:8 -> SKIP(waiting, chg=1)
[1768577332.309] 误差:(8,1) 距离:8 -> MOVE(updated, chg=17)
[1768577332.351] 误差:(-1,-5) 距离:5 -> MOVE(updated, chg=11)
[1768577332.380] 误差:(-1,-5) 距离:5 -> SKIP(waiting, chg=0)
[1768577332.421] 误差:(0,-5) 距离:5 -> SKIP(waiting, chg=1)
[1768577332.489] 误差:(-41,7) 距离:42 -> MOVE(updated, chg=42)
[1768577332.530] 误差:(-40,5) 距离:40 -> SKIP(waiting, chg=2)
[1768577332.562] 误差:(-35,16) 距离:38 -> MOVE(updated, chg=11)
[1768577332.607] 误差:(5,8) 距离:9 -> MOVE(updated, chg=41)
[1768577332.642] 误差:(5,7) 距离:9 -> SKIP(waiting, chg=1)
[1768577332.663] 误差:(39,-10) 距离:40 -> MOVE(updated, chg=38)
[1768577332.703] 误差:(39,-12) 距离:41 -> SKIP(waiting, chg=2)
[1768577332.734] 误差:(34,-20) 距离:39 -> MOVE(updated, chg=11)
[1768577332.772] 误差:(-5,-16) 距离:17 -> MOVE(updated, chg=39)
[1768577332.812] 误差:(-5,-16) 距离:17 -> SKIP(waiting, chg=0)
[1768577332.856] 误差:(-38,-1) 距离:38 -> MOVE(updated, chg=36)
[1768577332.884] 误差:(-34,10) 距离:35 -> MOVE(updated, chg=12)
[1768577332.913] 误差:(-34,10) 距离:35 -> SKIP(waiting, chg=0)
[1768577332.950] 误差:(-35,8) 距离:36 -> SKIP(waiting, chg=2)
[1768577332.979] 误差:(38,4) 距离:38 -> MOVE(updated, chg=72)
[1768577333.022] 误差:(38,3) 距离:38 -> SKIP(waiting, chg=1)
[1768577333.053] 误差:(18,4) 距离:18 -> MOVE(updated, chg=20)
[1768577333.091] 误差:(0,1) 距离:1 -> SKIP(deadzone)
[1768577333.140] 误差:(1,1) 距离:1 -> SKIP(deadzone)
[1768577333.195] 误差:(-17,-2) 距离:17 -> MOVE(ready)
[1768577333.229] 误差:(-23,6) 距离:24 -> MOVE(updated, chg=10)
[1768577333.281] 误差:(-20,3) 距离:20 -> SKIP(waiting, chg=4)
[1768577333.305] 误差:(-3,2) 距离:4 -> MOVE(updated, chg=20)
[1768577333.337] 误差:(21,-3) 距离:21 -> MOVE(updated, chg=25)
[1768577333.371] 误差:(22,-4) 距离:22 -> SKIP(waiting, chg=1)
[1768577333.411] 误差:(25,-6) 距离:26 -> SKIP(waiting, chg=5)
[1768577333.450] 误差:(-5,8) 距离:9 -> MOVE(updated, chg=28)
[1768577333.480] 误差:(-2,4) 距离:4 -> SKIP(waiting, chg=5)
[1768577333.525] 误差:(-1,2) 距离:2 -> SKIP(waiting, chg=7)
[1768577333.557] 误差:(6,-6) 距离:8 -> MOVE(updated, chg=18)
[1768577333.593] 误差:(8,-8) 距离:11 -> SKIP(waiting, chg=3)
[1768577333.628] 误差:(12,3) 距离:12 -> MOVE(updated, chg=11)
[1768577333.669] 误差:(6,6) 距离:8 -> SKIP(waiting, chg=7)
[1768577333.699] 误差:(7,-5) 距离:9 -> MOVE(updated, chg=9)
[1768577333.736] 误差:(5,0) 距离:5 -> SKIP(waiting, chg=5)
[1768577333.774] 误差:(-8,-5) 距离:9 -> MOVE(updated, chg=15)
[1768577333.802] 误差:(-15,-3) 距离:15 -> SKIP(waiting, chg=7)
[1768577333.843] 误差:(-9,11) 距离:14 -> MOVE(updated, chg=16)
[1768577333.878] 误差:(-9,2) 距离:9 -> MOVE(updated, chg=9)
[1768577333.912] 误差:(-5,9) 距离:10 -> MOVE(updated, chg=8)
[1768577333.953] 误差:(5,-2) 距离:5 -> MOVE(updated, chg=15)
[1768577334.041] 误差:(-5,-14) 距离:15 -> MOVE(updated, chg=16)
[1768577334.069] 误差:(-5,-15) 距离:16 -> SKIP(waiting, chg=1)
[1768577334.103] 误差:(16,-2) 距离:16 -> MOVE(updated, chg=24)
[1768577334.139] 误差:(15,-5) 距离:16 -> SKIP(waiting, chg=3)
[1768577334.173] 误差:(19,3) 距离:19 -> SKIP(waiting, chg=6)
[1768577334.206] 误差:(18,0) 距离:18 -> SKIP(waiting, chg=3)
[1768577334.245] 误差:(2,-1) 距离:2 -> MOVE(updated, chg=14)
[1768577334.286] 误差:(1,-3) 距离:3 -> SKIP(waiting, chg=2)
[1768577334.321] 误差:(1,-3) 距离:3 -> SKIP(waiting, chg=2)
[1768577334.366] 误差:(1,-3) 距离:3 -> SKIP(waiting, chg=2)
[1768577334.430] 误差:(1,-2) 距离:2 -> MOVE(timeout)
[1768577334.463] 误差:(1,-2) 距离:2 -> SKIP(waiting, chg=0)
[1768577334.496] 误差:(-21,17) 距离:27 -> MOVE(updated, chg=29)
[1768577334.529] 误差:(-22,16) 距离:27 -> SKIP(waiting, chg=1)
[1768577334.575] 误差:(-22,14) 距离:26 -> SKIP(waiting, chg=3)
[1768577334.602] 误差:(-2,-2) 距离:3 -> MOVE(updated, chg=27)
[1768577334.648] 误差:(-2,-5) 距离:5 -> SKIP(waiting, chg=3)
[1768577334.674] 误差:(-2,-8) 距离:8 -> SKIP(waiting, chg=6)
[1768577334.714] 误差:(5,5) 距离:7 -> MOVE(updated, chg=10)
[1768577334.751] 误差:(4,5) 距离:6 -> SKIP(waiting, chg=1)
[1768577335.970] 误差:(9,-13) 距离:16 -> MOVE(updated, chg=18)
[1768577336.002] 误差:(9,-12) 距离:15 -> SKIP(waiting, chg=1)
[1768577356.591] 误差:(-10,-5) 距离:11 -> MOVE(updated, chg=21)
[1768577356.626] 误差:(-9,-5) 距离:10 -> SKIP(waiting, chg=1)
[1768577356.658] 误差:(-10,-5) 距离:11 -> SKIP(waiting, chg=0)
[1768577356.697] 误差:(1,-2) 距离:2 -> MOVE(updated, chg=11)
[1768577356.734] 误差:(1,-2) 距离:2 -> SKIP(waiting, chg=0)
[1768577356.767] 误差:(1,-2) 距离:2 -> SKIP(waiting, chg=0)
[1768577356.808] 误差:(-10,13) 距离:16 -> MOVE(updated, chg=19)
[1768577356.841] 误差:(-6,8) 距离:10 -> SKIP(waiting, chg=6)
[1768577356.875] 误差:(-3,4) 距离:5 -> MOVE(updated, chg=11)
[1768577356.911] 误差:(-2,3) 距离:4 -> SKIP(waiting, chg=1)
[1768577356.942] 误差:(8,-7) 距离:11 -> MOVE(updated, chg=16)
[1768577356.986] 误差:(11,-11) 距离:16 -> SKIP(waiting, chg=5)
[1768577357.019] 误差:(3,0) 距离:3 -> MOVE(updated, chg=9)
[1768577357.060] 误差:(-3,4) 距离:5 -> SKIP(waiting, chg=7)
[1768577357.095] 误差:(-2,4) 距离:4 -> SKIP(waiting, chg=6)
[1768577357.127] 误差:(3,15) 距离:15 -> MOVE(updated, chg=15)
[1768577357.162] 误差:(3,12) 距离:12 -> SKIP(waiting, chg=3)
[1768577357.205] 误差:(1,5) 距离:5 -> MOVE(updated, chg=10)
[1768577357.237] 误差:(-2,-5) 距离:5 -> MOVE(updated, chg=10)
[1768577357.272] 误差:(-2,-9) 距离:9 -> SKIP(waiting, chg=4)
[1768577357.314] 误差:(-3,-17) 距离:17 -> MOVE(updated, chg=12)
[1768577357.354] 误差:(-1,-16) 距离:16 -> SKIP(waiting, chg=2)
[1768577357.380] 误差:(-1,-17) 距离:17 -> SKIP(waiting, chg=2)
[1768577357.423] 误差:(-1,-18) 距离:18 -> SKIP(waiting, chg=2)
[1768577357.455] 误差:(4,-5) 距离:6 -> MOVE(updated, chg=14)
[1768577357.492] 误差:(4,-5) 距离:6 -> SKIP(waiting, chg=0)
[1768577357.523] 误差:(3,-5) 距离:6 -> SKIP(waiting, chg=1)
[1768577357.561] 误差:(3,-4) 距离:5 -> SKIP(waiting, chg=1)
[1768577357.604] 误差:(-2,-13) 距离:13 -> MOVE(updated, chg=10)
[1768577357.634] 误差:(1,-4) 距离:4 -> MOVE(updated, chg=9)
[1768577357.775] 误差:(-61,-23) 距离:65 -> MOVE(updated, chg=65)
[1768577357.809] 误差:(29,-21) 距离:36 -> MOVE(updated, chg=90)
[1768577357.844] 误差:(35,-24) 距离:42 -> SKIP(waiting, chg=7)
[1768577357.874] 误差:(-37,-33) 距离:50 -> MOVE(updated, chg=67)
[1768577357.916] 误差:(-27,-35) 距离:44 -> MOVE(updated, chg=10)
[1768577357.958] 误差:(-21,-35) 距离:41 -> SKIP(waiting, chg=6)
[1768577357.990] 误差:(60,-28) 距离:66 -> MOVE(updated, chg=87)
[1768577358.023] 误差:(66,-27) 距离:71 -> SKIP(waiting, chg=6)
[1768577360.183] 误差:(52,-6) 距离:52 -> MOVE(updated, chg=23)
[1768577360.226] 误差:(11,-6) 距离:13 -> MOVE(updated, chg=41)
[1768577360.257] 误差:(10,-6) 距离:12 -> SKIP(waiting, chg=1)
[1768577360.290] 误差:(-41,-1) 距离:41 -> MOVE(updated, chg=52)
[1768577360.328] 误差:(-41,-1) 距离:41 -> SKIP(waiting, chg=0)
[1768577360.362] 误差:(-52,3) 距离:52 -> MOVE(updated, chg=12)
[1768577360.400] 误差:(-11,4) 距离:12 -> MOVE(updated, chg=41)
[1768577360.436] 误差:(-11,4) 距离:12 -> SKIP(waiting, chg=0)
[1768577360.470] 误差:(40,2) 距离:40 -> MOVE(updated, chg=51)
[1768577360.500] 误差:(40,2) 距离:40 -> SKIP(waiting, chg=0)
[1768577360.542] 误差:(51,-1) 距离:51 -> MOVE(updated, chg=11)
[1768577360.575] 误差:(12,-2) 距离:12 -> MOVE(updated, chg=39)
[1768577360.608] 误差:(13,-2) 距离:13 -> SKIP(waiting, chg=1)
[1768577360.653] 误差:(14,-3) 距离:14 -> SKIP(waiting, chg=2)
[1768577360.686] 误差:(-44,0) 距离:44 -> MOVE(updated, chg=56)
[1768577360.722] 误差:(-42,1) 距离:42 -> SKIP(waiting, chg=2)
[1768577360.763] 误差:(-38,1) 距离:38 -> SKIP(waiting, chg=6)
[1768577360.798] 误差:(11,1) 距离:11 -> MOVE(updated, chg=55)
[1768577361.440] 误差:(-79,-5) 距离:79 -> MOVE(updated, chg=90)
[1768577361.473] 误差:(-69,-3) 距离:69 -> MOVE(updated, chg=10)
[1768577361.505] 误差:(-64,-3) 距离:64 -> SKIP(waiting, chg=5)
[1768577361.535] 误差:(-61,-3) 距离:61 -> SKIP(waiting, chg=8)
[1768577361.574] 误差:(94,2) 距离:94 -> MOVE(updated, chg=163)
[1768577361.612] 误差:(96,2) 距离:96 -> SKIP(waiting, chg=2)
[1768577361.652] 误差:(97,3) 距离:97 -> SKIP(waiting, chg=3)
[1768577362.208] 误差:(11,2) 距离:11 -> MOVE(updated, chg=83)
[1768577362.242] 误差:(5,0) 距离:5 -> SKIP(waiting, chg=6)
[1768577362.281] 误差:(1,0) 距离:1 -> SKIP(deadzone)
[1768577362.318] 误差:(-14,-1) 距离:14 -> MOVE(ready)
[1768577362.355] 误差:(-25,12) 距离:28 -> MOVE(updated, chg=17)
[1768577362.402] 误差:(-22,7) 距离:23 -> SKIP(waiting, chg=6)
[1768577362.432] 误差:(-16,0) 距离:16 -> MOVE(updated, chg=15)
[1768577362.461] 误差:(19,-6) 距离:20 -> MOVE(updated, chg=36)
[1768577362.505] 误差:(19,-5) 距离:20 -> SKIP(waiting, chg=1)
[1768577362.541] 误差:(35,-7) 距离:36 -> MOVE(updated, chg=16)
[1768577362.573] 误差:(18,-6) 距离:19 -> MOVE(updated, chg=17)
[1768577362.608] 误差:(17,-5) 距离:18 -> SKIP(waiting, chg=1)
[1768577362.640] 误差:(-19,2) 距离:19 -> MOVE(updated, chg=38)
[1768577362.680] 误差:(-37,5) 距离:37 -> MOVE(updated, chg=18)
[1768577362.713] 误差:(-35,5) 距离:35 -> SKIP(waiting, chg=2)
[1768577362.750] 误差:(-18,2) 距离:18 -> MOVE(updated, chg=19)
[1768577362.778] 误差:(-17,4) 距离:17 -> SKIP(waiting, chg=2)
[1768577362.814] 误差:(20,0) 距离:20 -> MOVE(updated, chg=38)
[1768577362.855] 误差:(38,-1) 距离:38 -> MOVE(updated, chg=18)
[1768577362.886] 误差:(38,-2) 距离:38 -> SKIP(waiting, chg=1)
[1768577362.918] 误差:(20,-1) 距离:20 -> MOVE(updated, chg=18)
[1768577362.962] 误差:(-19,-1) 距离:19 -> MOVE(updated, chg=39)
[1768577362.990] 误差:(-19,-1) 距离:19 -> SKIP(waiting, chg=0)
